id	review
"6582_1"	"I know most of the other reviews say that this movie was great, but I have to disagree.<br /><br />Sure, it's a good book! It was actually one of my favorites when I was verrry little. But it's just not meant for theaters. Maybe for a little half-hour short, but I don't see how they can turn a short kiddie book into a whole feature film.<br /><br />It is a cute movie, but I would only recommend it for really little kids. Older kids will have no interest it. Adults may have a little more interest if they watch it with their young ones. But anyone ages 7-Adult will have a snore-fest.<br /><br />Sorry if you disagree with me, but this is my opinion. :)"
"10194_1"	"This movie was poorly conceived, poorly written and poorly acted. All of the characters were two-dimensional. It was a real amateur attempt. The movie was fundamentalist Christian propaganda. The Christian characters are holier-than-thou and they are without a shred of compassion for the skeptic or the undecided characters. The movie was a real \"gotcha\" for both the skeptic character and myself as a viewer, putting us in a very uncomfortable situation. I complained to the theater management and was given a free pass to another movie. I remember another movie on a similar subject, \"The Rapture,\" starring Mimi Rogers, that was much better and professionally done. I think I'll watch \"The Rapture\" again. If you attend \"Unidentified\" and don't like it, don't say I haven't warned you."
"7932_10"	"I learned much from previous viewer reactions. Is there one that does not mention 'propaganda'? Too glib. 'Perception is concept dependent'. I love Fred Astaire musicals, the great, great songs, & Fred's peerless grace. But comrades, if you see idle, brainless, rich parasites dancing on the downtrodden & unemployed, that's a valid criticism of 'capitalist propaganda'. Any movie is steeped in the values of its time & place, not to mention those who fund it  the pipers who call the tune. Great art transcends all, as did 'Nevsky', as did 'All Quiet on the Western front'. I confess. I saw it last 40 odd years ago. But the images are burned in my brain. It's the greatest battle scene ever likely to be filmed. And it makes you horrified to be thrilled. 'Plastic ice' did someone say? That's real death you're watching. Real extras died making this. 'Real looking' is now special effects-defined it seems. Likewise 'too long' - for an age of shrunken attention spans? Mozart had 'too many notes'? Propaganda, Catholic Church defamed? The Vatican was STILL at it when they called on ancient favors to get the German Christian democrat gov. to recognize Croatia in the 1990s  remember the chaos & genocides? Forget the props, the lighting of Nevsky painted the Medieval world  like a Breughel. There's one in Hampton Court Palace showing a massacre. Crude Dutch nationalist propaganda maybe, but it tears at the heart. Stylized acting? So what's Henry V (Olivier movie)? Naturalism? Does anyone believe English medieval knight-killers talked like that? As said, the music of Prokofiev is magnificent. Only Ken Russell & Eisenstein had the balls & genius to match sound & image at this 100 octane level. OK, you want the snaffle & bit. I'll risk the nervy thorobred every time. Eisenstein did not copy Wehrmacht helmets, rather, his model seems to have been those buckets worn by 'Teutonic knights' in nazi pageants of the 1930s. Eisenstein was a genius , but unlike Hollywood directors, he had near unlimited (non-commercial) time & funding. Modern Russian directors are free from political shackles, but have no money. Even Kurasawa had to make a late (great) movie in communist Russia. He was revered but unfunded in his own country (much like Russell). How much propaganda is in the eye of the beholder? Imagine sane people from another, peace-loving world. How would they react to Nevsky? Would the battle, or the grieving for the dead dominate their cognitions? If we didn't know about the gas chambers & SS, what about 'Triumph of the Will'? Where can I get a Nevsky DVD, cheap?"
"8064_8"	"The Diary of Anne Frank is the second best-selling nonfiction book in the world, and for good reason. Nonetheless, sitting through this documentary about her life, which fills in some of the details where the diary left off, I thought, \"Just another documentary about Anne Frank.\" I found it to be competent but not extraordinary. That was my complacent attitude because I was already well aware of the story of Anne Frank; most of what the documentary had to tell me wasn't news to me.<br /><br />Everything changed, though, when I got to the end of the documentary---when I saw the motion picture footage of Anne Frank. The emotional impact of seeing this footage, only a second or so long, made everything that came before it a thousand times more real---but not just everything that was in the documentary; everything I had previously known about Anne Frank suddenly became more real to me, more personal. I'd always been moved by her story, but when I saw that footage, what I felt was stronger and deeper and more profound than any other film experience of my life. (I knew beforehand that this documentary contained live footage of Anne Frank, and I'd even seen the footage in a movie review on television, but seeing it in the context of the documentary was a completely different experience. It's not likely that my mentioning it here will spoil it for anyone.)<br /><br />I realize now that many people still don't know the story of Anne Frank; it's discouraging at times to be witness to this kind of ignorance. I think to myself, \"How could someone NOT know the story of Anne Frank?\" This being the case, though, ANNE FRANK: REMEMBERED, along with reading her diary, is the best place to start. It's a story that everyone should know."
"5017_4"	"Bobcat Goldthwait should be commended for attempting to do something different with this surprisingly heartfelt film, a cautionary tale about the pitfalls of being honest about everything. Melinda Hamilton stars as Amy, a girl who has had oral sex with a canine in the past on a lark. She struggles with telling her fiancé, John. Of course the truth does rear it's shaggy ugly head. The film deals with the fallout of said escapade. The movie is well-acted by all, save for perhaps Jack Plotnick as Dougie, who never really felt like he mashed well with the picture. And the film while solid enough seems to miss it's mark a few times. Every single person in the film struggles with massive hypocrisy and all our a tad hard to relate to. Bobcat should be commended for doing something different, as I said before, but different does not always equal good and this pales ever so slightly not to Goldthwaits own directorial debut, the criminally misunderstood \"Shakes the Clown\"<br /><br />My Grade: C-"
"6456_9"	"A gritty look at New York City and dock workers. This is a classic film, realistic, brutal at times, always believable. It was originally shown LIVE on tv,also starring Sidney Poitier. John Cassavetes was a fantastic director and actor."
"10768_8"	"In the 2nd of his Historical Martial Arts films, Chiba portrays his real life sensei Mas Oyama. The film even recreates Oyama's incredible feat of killing a raging bull with his bare hands (Oyama did this feat over 50 times in real life). Dynamic fight choreography featuring authentic Kyokushinkai techniques. Ironically this is one of the rare Sonny Chiba films in which he DOESN'T tear out or rip off body parts of opponents. A must see for Sonny Chiba fans definitely one of his top 5 films"
"9479_10"	"If you like Cagney you'll like this film. It has the pretense of American integrity at any cost, personal or social. Cagney plays the head of weights and measures in NYC. Cagney goes up against crooked politicians, the criminal underground, a prominent philanthropist and simple grocers who add a few ounces to the price of a chicken. The chicken scene is hilarious where Cagney finds a weight placed in the bird cavity by an unsuspecting butcher. The chicken gets tossed around the shop in a hilarious scene about who controls the \"evidence\". If you like old telephones there are interesting scenes of dials, phones and even bizarre phone cords. Compared to a lot of film made today this is pure entertainment and includes mystery with comedy and a message that honesty above all should be the guiding principle of humanity. Made in simpler times it reflects a world we can't find today. The fashion (especially hats) outwear and automobiles all play a prominent visual role in defining this little film."
"9734_4"	"Oh boy. Films like this really bother me. If this movie is supposed to close to truth, then I assume that Rommel knew Hitler for a time before WWII started. In the movie, Rommel mentions how Hitler had changed from before. Well I can't imagine that Rommel wouldn't have known something about Hitler's government policies so Rommel must share some guilt for the German atrocities. With that in mind, I have a problem with a movie that makes Rommel's life at the end a tragic one. He made his choices and we have to feel bad for him? I can't do it. I also can't buy the theory that if the more competent generals were allowed to fight the war, the allies would have had more trouble winning it. If more competent people were in charge, WWII may never have started in the first place. From a movie watching aspect, the film jumps from place to place and most of the time seems like a history special with big name actors playing the historical roles. Leo G. Carroll has a couple of good scenes with James Mason and I liked the fact that everyone spoke English without the ridiculous accents. But other than that not very essential."
"2245_1"	"Every movie Quentin Tarantino has made has become progressively worse. I'd like to believe that most people would agree with that statement, but seeing as \"Inglourious(sic) Basterds(sic)\" has an 8.5/10 from over 100,000 ratings, it doesn't seem like the general movie-going public has any sense. Even his best work, Reservoir Dogs, wasn't a 'masterpiece.' The trouble is that claiming that you like Tarantino's work has become trendy. As soon as that happens, you get boatloads of people ready and willing to hop on another bandwagon. They will ignore laughably terrible acting, and utterly self-indulgent writing just so they can be part of the exclusive club called \"everyone.\" This movie is so terrible, that I swear it must be some sort of twisted joke by Tarantino to see how much torture his fans will tolerate and still praise him. Like another reviewer has already said: \"Previous Tarantino movies were from a guy in love with other movies. This one is from a guy in love with his own writing.\" I couldn't agree more. This movie is nothing more than self-indulgent and in-joke riddled writing paired with acting ability taken right out of a high school play. But, thanks to the general movie going public, I'm sure it will still go down as one of the best movies ever made. Bravo, Tarantino. You've pulled-off one of the best practical jokes of all time."
"7275_3"	"Flipping through the TV and saw that The Secret Life of was on; gave George Duran a shot at being the host. I know that Jim O'Connor was very energetic and that nobody could be as much as him, but George was well dull. He really didn't seem to want to be hosting; his voice-overs were monotonous, didn't get involved with the guests. It seemed like he was interviewing guests for Unwrapped, and he just happened to be in the shot. I don't know if George is going to get \"better\" hosting this show, I doubt it because he has hosted his own show now. The show did seem to pack more info in, but only because we saw less of the host. The formula of this show was very delicate, and I fear it has now been disrupted for good."
"1193_10"	"This is a cult film for many reasons. First because of the phenomenal success as a musical both in Broadway and London, then as a musical film. The film is close to the play and some of the provocation of the play is no longer provocative twelve years later. The discourse against the Vietnam war is no longer a protest song against the war itself, but a strong song demonstrating how the young people of these late 60s managed to bring the political establishment down. Milos Forman play with some situations at the end of the 70s like the narrow minded justice, the self-centered umbilical righteousness of the rich or of the little ones who have just one rank of power more than the powerless. He also heavily plays with the racial element and the sexual ambiguity he builds all the time. The film remains pleasant and thoughtful. And of course it is a tremendous thrill to remember these years when we have had the privilege, and that was not a chance, to live them. November 11, 1969, Nixon ordering mass celebration for the 1918 armistice, which became the order for teachers at all levels to take their students to the celebration and the march, supporting thus the invasion of Cambodia that was in full swing. And some dare give lessons in democracy to foreign countries. I also remember the long campaign for the impeachment of Nixon in 1973-1974 that will eventually lead to his resignation and the swearing in of Gerald Ford, the first Vice President, and eventually President, of the US who had not been elected, since he was appointed Vice President by the Senate after Spiro Agnew had to resign to face trial, conviction and sentence for embezzlement. Of course that makes us think of today when in 2000 a president of the US was not elected by the people but by the Supreme Court, or of a war that was rejected by millions world wide from the very start, and even before the start, and was started against the better judgment of the United Nations and of three permanent members of the Security Council. And some speak of a new world order based on the respect of others. Modern Western man seems to have some problems understanding that the world is changing and has already widely and wisely changed. Modern Western man seems to be kind of out of sync and to need special evening classes to learn that democracy wants the majority in the world to be the majority, and the West is far from that majority, and that if the Soviet block had been able to understand that market economy is not capitalism but that market economy can be either socialist or capitalist the Berlin Wall would have fallen, but the other way round, and that China has learned that lesson marvelously well and is at the foot of the wall they have to climb over to learn that their socialist market economy has to lead to political democracy, but they will, just like Vietnam was able to reconstruct itself after thirty years of vicious war aggression and damage. In other words, Hair is a perfect food for thought.<br /><br />Dr Jacques COULARDEAU, University Paris Dauphine, University Paris 1 Pantheon Sorbonne & University Versailles Saint Quentin en Yvelines"
"3883_4"	"I saw this with high expectations. Come on, it is Akshay Kumar, Govinda, and Paresh Rawal, who are all amazing at their comedy, I was really hoping for a laugh riot. Sadly, that is not what I got at all...<br /><br />Unfortunately, nothing in this movie really made me laugh out loud. There were times when I chuckled at one or two things, but nothing really made me laugh. In short, it was badly attempted comedy, and in a way, a bit of a Hera Pheri wannabe.<br /><br />Out of the three main guys, I think Paresh Rawal's role was the most powerful. It wasn't the biggest role, but it certainly stood out more than Govinda or Akshay. Their performances were okay I guess. Nothing special, just mediocre. Though Govinda stole the limelight from Akshay in more than a few scenes. Lara Dutta and Tanushree Dutta also make appearances in this film, and both of them were pretty bad. Lara's role did not move me, or make me laugh, and Tanushree Dutta's character just got on my nerves! The music seems to be the only good thing about Bhagam Bhag. My favourite song is \"Tere Bin\", followed by \"Afreen\", which I really liked. \"Signal\" and the title song \"Bhagam Bhag\" are also worth a listen.<br /><br />You either will like it or you won't. And judging by the poor comedy and lack of direction, I don't think you will."
"5456_3"	"The use of \"astral projection\"(wandering soul), to exist outside of body, with the result inflicting horrible death(..crushing the insides of victims leading to broken spine and ruptured organs)on those close to the one with such ability, is the threat of ETERNAL EVIL, providing Karen Black(..as Janus) with another \"unique\" character to fool around with as a woman who influences a commercial director, Paul Sharpe(Winston Rekert) tired of his waning marriage and dull career. In actuality, she's dying and needs his body, her spirit potentially harmful to his wife and son(..his son has a \"special friend\" who talks him into things, even poisoning himself at one point). A detective, Kauffman(John Novak) investigating the unusual homicides concerning those killed by the benevolent spirit, links Paul to the deaths and through him uncovers Janus. Soon both realize that Janus must be stopped or she'll simply move to another human host. What Paul doesn't know is that his new secretary is Janus' lover, both were actually older intellectuals featured in his documentary of astral projection called WANDERING SOUL.<br /><br />Director George Mihalka(My Bloody Valentine)certainly creates a weird atmosphere with this movie which contains a rather bizarre premise. It seems that Paul's boy can see the spirit moving in the shape of a \"blue man\", manipulating the kid into disorderly conduct. Black, despite the star treatment, rarely is shot close up taking advantage of her face which can produce the type of malevolent evil her character warrants. Instead, she's shot from afar, her voice dubbed, and she never quite establishes herself with the proper menace which is an opportunity lost, in my opinion. For some reason, despite the intriguing(..if oddball)idea of astral projection causing a spirit to kill folks from within, the film just never takes off. The soundtrack is very \"Yanni-ish\" and the lighting(..and sound), while at times moody and effective, often is quite murky. The pacing is a problem, also, as the story mules along. The cast is rather limp, especially Rekert in the lead, his performance erratic, at best. It doesn't help that there are few characters(..except Paul's wife)we could care less about, and what really hurts is that Paul himself isn't exactly the most lovable person in the world..he can be quite difficult and moody, his unfulfilled career a reason for such behavior. Black should've been a more prominent figure in the film, yet remains mostly in the background, talked about in dialogue between Paul and Kauffman, but rarely does she get a chance to amuse us with her histrionics, which is a shame."
"10014_2"	"At the bottom end of the apocalypse movie scale is this piece of pish called 'The Final Executioner'.. at least where I come from. A bloke is trained by an ex-cop to seek vengeance on those that killed his woman and friends in cold blood.. and that's about it. Lots of fake explosions and repetitive shootings ensue. Has one of the weirdest array of costumes I've seen in a film for a while, and a massive fortress which is apparently only run by 7 people. GREAT job on the dubbing too guys(!) Best moment: when our hero loses a swordfight and is about to be skewered through the neck, he just gets out his gun and BANG! Why not do that earlier? It's a mystery. As is why anyone would want to sit through this in the first place. I'm still puzzling over that one myself now.. 2/10"
"8045_9"	"This movie really proves that the world is all too often an unfair place, especially the world of motion pictures. \"The Assignment\" received barely any attention upon it's release and not surprisingly flopped at the box-office, but when history will be written this movie will most surely receive some long lost praise.<br /><br />Thank God I'm surrounded by friends who knows what's good for me. Being a movie buff like myself a pal highly recommended \"The Assignment\", a movie I hadn't even heard about. I decided to check out what Leonard Maltin gave it, and not surprisingly he gave it **1/2. Knowing that this is the same grade he gave classics like \"Alien\", \"The Usual Suspects\" and \"The Matrix\" (I kid you not) I knew his meaning didn't mean diddly squat jack s***. So without hesitating I went out and bought it on DVD. This was about 3 years ago and the movie is still one of my proudest belongings in my DVD collection, despite a cover design that echoes a low budget stinker with Casper Van Dien.<br /><br />\"The Assignment\" is expertly directed, delivering some really intense moments that will hold you on the edge of your seat throughout the movie, on top of that it boasts an at times brilliant story that you know will be riddled with unexpected twists and turns. It stars Aidan Quinn in one of his best performances, and serves him with great support by Donald Sutherland and Ben Kingsley who are both in great form.<br /><br />Something like 40 out of 42 user comments like this movie, most of them can't seem to praise it enough. So what are you waiting for? If you call yourself a fan of action-thrillers you should have bought it, rented it, seen it YESTERDAY!"
"9093_7"	"The basic premise of Flatliners is fairly simple. Several medical students put themselves at the point of death in order to find out exactly what the brain does during the fact. It sounds like something a mob of bored students would do for a joke, but it forms the basis of some very creepy substories. In today's world, where Hollywood has to mine foreign markets for the ideas to make a horror film, Flatliners is one of those rare gems that show Hollywood can make something different when it tries hard enough.<br /><br />What separates Flatliners from a lot of films based on this premise that would come out today is that it does not stoop to being condescending or arrogant. Flatliners recognises that people go to films to be entertained, not moralised to. In this kind of supernatural thriller, the difference this restraint makes is really incredible. What's even more incredible is that Julia Roberts appears without being annoying or demonstrating that she can only play Julia Roberts. The theory of obscurity, that performing artists do their best work with the smallest audience, is in force here.<br /><br />The subplots concerning what the characters find during their loss of pretty much everything that makes them alive, and how it comes back to intrude on their present time, are done surprisingly well. The moments when William Baldwin's character finds his personal videotape collection coming back to haunt him are especially intriguing. That William Baldwin seems so perfectly cast in the role says a lot either about the script or the direction. I am not sure which.<br /><br />Kiefer Sutherland, on the other hand, really shines as the lead. One really feels for him as the mystery of what past experience is intruding on the present and why unfolds. As Kevin Bacon's character goes to find an old school pier whose life he made hell and tell her how sorry he is, it becomes clearer what the film is about. We can try to change the past as much as we like, but it's what we do with the present that matters most.<br /><br />Another good aspect of Flatliners is how it achieves an atmosphere without the use of expensive, elaborate visual effects. Quite unusually for what is essentially a horror film, Flatliners did not expend its budget in places where it did not need to. Much of what we see during the more surreal sequences is a case of professional pretending, simple trick photography, or stock footage. Sometimes the simplest things are the best.<br /><br />If there is a problem with the film, it's that it feels about ten minutes too short. The ending seems more perfunctory than conclusive, as if someone in the studio asked the director to wrap the film up so they can bring it out at a certain market time. Of course, many films have been left with sore spots for this very reason, so Flatliners shouldn't really need to be any different. The hundred and fifteen minutes we do get is highly satisfactory, though not overly brilliant.<br /><br />I gave Flatliners a seven out of ten. It works well as a date flick or a kind of late-night popcorn film. That aside, it makes a good reminder that low-budget horror shows weren't always sad pieces of garbage."
"9971_1"	"One of the most boring movies I've ever seen. Three immature young people have sex and talk about very little except their \"love\" of each other. They don't seem to be interested in much but each other, and only passively so. I was left feeling shut out. Most of the exterior scenes take place at night, so one can't even enjoy well-lit sights of Paris! I gave up after an hour and ten minutes."
"1052_3"	"Physical Evidence is one of those films that you want to like but really should be a lot better than it actually is. Developed as a sequel to Jagged Edge for Glenn Close and Robert Loggia, it gives the impression that all involved only made it while they were waiting for something better to come along. The premise is perfectly serviceable, it's mostly technically efficient if horribly uninspired with even Henry Mancini's musacky score surprisingly pleasant, but you can't help feeling that things would have turned out better if one of the leads had turned out to be the killer (as is rumoured was originally the case). As the opening scene of his little-seen, personally disastrous Heat (1986) showed, Reynolds has all the makings of a great screen villain. As is, there are few surprises and a feeling of half-hearted filming by numbers as it builds up a head of intertia as it ambles disinterestedly towards a less than grand will-this-do? finale.<br /><br />Reynolds is fine, sailing through on charisma in what is clearly a star vehicle. Unfortunately, the same cannot be said of Theresa Russell. An impressive and fearless actress in husband Nic Roeg's films which allow her to delve into the darker side of human nature, she's trapped in a part that requires star quality rather than depth, and she ain't got it in spades. She doesn't fluff her lines or bump into the other actors, but that's about all that can be said in favour of her astonishingly stilted and often amateurish performance that lets the film down badly. Aside from Ned Beatty's prosecutor the supporting cast add only a slightly surreal presence in a Boston where everyone seems to have a badly disguised Canadian accent and the streets bear a startling resemblance to Toronto and Montreal.<br /><br />Likewise, director Michael Crichton, who in Westworld, Coma and The First Great Train Robbery showed that he knew how to lean an audience to the edge of their seats, seems to handle the action in a purely perfunctory fashion - indeed, in one brief chase the shots don't even match and seem thrown together almost arbitrarily. The climax itself has no flair and is completely bereft of threat or danger, and many scenes are played for far less than they are worth. It's no great surprise that, aside from uncredited reshoots on The 13th Warrior, Crichton hasn't directed since.<br /><br />Its watchable enough in an 80s TV movie sort of way, even if it never lives up to the promise of its opening. Whether that's enough of a reason to see it is down to individual taste."
"10952_1"	"Wow, I was told this would be a B movie worth watching. I feel that I was misled after seeing this preview event. The plot is a twisted make of several films at best. Even the title is a take on another film if you can give the movie that much credit. I am sorry to say that I was taken to the cleaners. I wouldn't waste your time on this one. This movie appears to be a bunch of wannabes who got together and made a poor idea of a movie on a weekend with a borrowed camera. Being in the entertainment business, I can judge a decent film and this one deserves to be shelved or discarded. My advice, stick to a classic like the 1979 Dawn of the Dead. On a scale of 1 to 10 even a 1 is being nice to producers because this movie BLOWS. (Below Limit Of What Sucks) The producers need to stay with their daytime jobs. If you do view the movie please be honest in your posting, this one seems to have been hyped up and inflated by a few. There are a few who have seen this for what it is and posted correctly. Sorry, but, I have to say this is one to be skipped."
"3449_7"	"This movie has a lot to recommend it. The paintings, the music, and David Hewlett's naked butt are all gorgeous! The plot, a story of redemption, forgiveness, and courage in the face of adversity is also very interesting and touching -- and it's not predictable, which is saying quite a lot about a movie in this day and age. But, the acting is mediocre, the direction is confusing, and the script is just odd. It often felt like it was trying to be a parody, but I never figured out what it was trying to be parody *of*. And if it's not a parody, well, it remains a movie with great potential that it didn't live up to."
"2488_1"	"I was expecting a documentary covering the 1950 to 1965 era of Sci-Fi and received a big ol' commercial laced with leftist political innuendo by James Cameron and movie mogul baby boomer's pushing the own works. 'Watch the Skies' has in the past referred to the 'Giant Bug' and 'Space Exploration' movies from the 1950's including such favorites as \"Earth vs. the Flying Saucers, \"Thing from Another World\" and \"Forbidden Planet\" as well as \"Them\", \"Deadly Mantis\" and \"Tarantula\". There are lower budget examples that rarely get mentioned like \"Space Monster\", \"12 to the Moon\" and \"Cosmic Man\". <br /><br />This would have been a much better documentary had the few remaining actors, directors, stunt men and collectors plus the non-Hollywood 'boomer's from the era been interviewed. I only wish there was a \"0\" rating available since a \"1\" is much to generous."
"8422_3"	"For the first fifteen minutes the story of NAKED FAME is interesting: two late thirties male porn stars in a seemingly healthy relationship decide to leave the Porn industry and try for the world of singing and acting. The two very buff and preening men are Colton Ford and Blake Harper. With the aid of Kevin Aviance and Marc Berkely, Colton makes a dance track that is then marketed in New York with the hopes that Colton Ford will become an instant star - a unique disco singer touting his background as a Porn Star for PR.<br /><br />The remainder of the film is grumbling and in-fighting and commentary by Porn Producer ChiChi LaRue and the film slowly sinks into repetition and doldrums. Not a bad idea for a film if there were a bit more depth revealed in each character's drive to move away form a successful career (though one greatly influenced by the youth both characters have lost) into an alternative one. It is just that a one-note song wears thin quickly. Grady Harp, November 05"
"1541_10"	"Closet Land. The title itself conjures up thoughts of secrets. And that is really what's at the heart of this Amnesty International film. Government secrets, personal secrets, both are integral pieces of this story.<br /><br />By far the greatest acting seen in too long a time, both Alan Rickman and Madeleine Stowe were phenomenal in their portrayal of a Government Interrogator and Victim respectively. With only the two actors in this unusual standard length film, it is instantly clear that both actors were dedicated and talented enough to pull the viewer into this tiny bubble of a world and shut the door.<br /><br />A WORD OF CAUTION...<br /><br />What isn't mentioned on the description of this movie is that there is a subplot that deals with childhood sexual abuse. While there is no graphic detail about the abuse, the nature of it may be difficult for some viewers to watch - especially given the intensity of the film on whole.<br /><br />I'm not a big fan of Amnesty International films, but this movie drew me in because the acting was so exceptional, and I can't help but make this movie one of my personal favorites."
"11863_1"	"I like dark humor and non-PC stuff, but not if it is with no purpose but to elevate yourself. Bashing a group of people without any trace of self-irony is crap.<br /><br />There are people who could make concentration camp jokes funny, but whoever made this film unfortunately failed even in the VERY easy task of making fun about Turks in Germany. It is a very easy task, but if your are the Germany equivalent of an inbred redneck (=inbred Southerner from a village where virginity is often lost to farm animals) you certainly will fail at this and also at life. I have heard and seen so many funny stuff about minorities in Germany, but this \"movie\" (this piece of crap being listed here is an insult to the next worst movie) sucks like the calf the makers of this movie met some years ago."
"10102_2"	"I just watched this today on TV. It was on ABC's Sunday Afternoon Movie.<br /><br />This wasn't a very good movie, but for a low budget independent film like this, it was okay. There is some suspense in it, but there are so many bad qualities that really bring the movie down. The script is pretty lame, and the plot elements aren't very realistic, such as the way a 911 operator would laugh and hang up when someone is reporting a murder. I don't know what the writer was thinking when they came up with that idea, but it isn't very realistic.<br /><br />I thought this movie was going to be a good suspense thriller, because there were a few scenes that seemed like they would lead to something good, but unfortunately, they never did. There were a few plot elements that have been used in other movies similar to this, and in the end, didn't prove to be very creative.<br /><br />If there is something good about this movie, it is the cast. Every actor in this movie did good with what they had to work with. The terribly underrated actress Elizabeth Pena was great in this movie. She is very sexy, and has an incredibly sexy voice. However, if you want to see a movie of hers that is really good, watch the excellent animated movie The Incredibles. In that movie, she put her sexy voice to good use.<br /><br />What can I say, this movie isn't really worth your time, but the actors were good. Unfortunately, they were all wasted on this movie, which is a real shame. This movie tried to be a good suspense thriller, but in the end, it fell flat. If you want to see a good movie that is similar to this, but much better, see The Hitcher. If you want to see something with the cast members of this movie, watch any of their other movies. You can real easily pass on this movie if you ever get the chance to see it."
"3838_9"	"Engaging characters, nice animation, dynamite songs...all this and cute kitties, too. There's a lot of excellent humor, but no real menace, so don't worry about your little ones. The two farm dogs steal the show, even though they only appear in two scenes. The artwork has a linear quality that may put off some people, but I find it charming."
"8538_3"	"First off, the editing of this film consisted of one major flaw which I don't understand how was missed - you consistently see the overhead microphones bobbing in and out of the film. The first time I saw it I just said \"well, mistakes happen\" and brushed it off. After about the 10th time, it began to get incredibly irritating and distractingly funny. If you haven't seen the film yet, try counting how many times you see the microphone; might make for pretty interesting game.<br /><br />Now, about the film. This movie started out with the makings of a pretty solid \"ghost\" story; however, the plot twist at the end just ruined it completely. You begin watching the movie under the assumption, alluded by the TV commercials, that the haunted house consists of ghosts which can only be seen by children; particularly young children, which makes it even more freaky as they will be unable to effectively warn the family of the impending danger. The opening scene did a good job of misleading the audience that this would remain the premise of the film. **(SPOILER)** The movie starts with the family being stalked and ultimately killed by an \"unseen\" force in the home. The idea that only children can see these ghosts is set in motion when the daughter, at the beginning of the movie, asks her little brother to tell her where \"it\" is right before \"it\" grabs her and drags her screaming into the cellar. The young boy also witnesses this supposedly \"unseen force\" kill his mother after she tells him to hide under the bed. After his family is killed, the boy attempts to run and hide only to be snatched away as well.<br /><br />As I said, this movie started out with the makings of a pretty spooky movie in which the family would be stalked by an \"unseen force\" with their only hopes of survival resting on sightings by a two-year-old. This began to be ruined less than halfway into the film as the daughter began to see the ghosts as well; completely ruining the \"only children can see\" illusion set forth by the commercials and opening scene.<br /><br />Regardless of this, the movie didn't actually get \"ruined\" until the plot twist at the end. In which the man who had been helping the family cultivate the farm turns out to have been the man responsible for killing the family at the beginning of the movie. All of a sudden, after being attacked by a swarm of crows, the man snaps and tries to kill the mother, daughter, and son while having a psychotic breakdown in which he believes them to be HIS family; which he killed at the beginning.<br /><br />The whole plot twist at the end just created a whole list of unsolved questions and left me going wtf. First, why was the family's souls trapped in a house? If the director was going for a Ju-On (The Grudge) approach in which the family, after dying in a fit of rage, would haunt the house and kill whoever enters, why did the haunting stop after the father was \"captured\" by the ghosts of his family? If the ghosts only wanted to kill the man that killed them, why were they attacking the new family? Here's another one for you. It takes several months from the time you sow seeds until the plants fully blossom in time for harvest. This tells me that the man who killed his family at the beginning, the man that the ghosts apparently had a grudge with the whole movie, was living on the property for months. During all this time, why didn't the ghosts just go kill him? <br /><br />This movie included a lot of clichéd \"horror movie\" scares as well as an obvious combination of ideas from other horror movies. However, I'm telling ya, this movie still could've pulled off okay if not for the plot twist at the end. It's like they just ran out of their budget and just threw together something for an ending. For this movie to have been a success, they should've stuck with the \"only children can see them\" premise and ended with either the family barely getting away or being killed off like the family at the beginning (would've opened the door for possible sequel,too)."
"12432_1"	"It starts out like a very serious social commentary which quickly makes one think of other Clark movies like Kids, Bully, etc. But then just as quickly, it unravels into a direction-less mess. Who is the main character? Is this a serious film or some Gregg Araki-esquire over the top goofy film? Is this a skate documentary with moments of dialog inserted? I have no clue. I found myself watching the clock and wonder when this turd was going to end. I kept thinking there would be some big shocker culmination which never came. I cut a good 20 minutes out of the movie by fast forwarding through the pointless skate scenes. Yes, it illustrates the changing landscape between the have's have not's. I got it way back in the beginning. Kids and Bully was done in such a way that I actually felt like I was observing the realities of that group of friends. Wassup felt very staged, poorly constructed and ever worse acting. Teenage Caveman, which Larry didn't write but did direct, was terrible. But at least it felt like it was suppose to be a terrible movie that didn't take itself seriously. Wassup Rockers was just plain bad."
"6339_10"	"Excellent episode, showed Dean has not only good taste by picking Cassie for his girlfriend but also shows he does have a heart and can love just one woman, and he's not just some guy who loves and leaves em! Aweso e episode. Applaud them on this one. I only hope that some way they go back to the Cassie relationship next season (if there is a next season??) i would like to see her come back into their \"supernatural\" lives especially Dean's. Also I like the fact the chose an African-American woman to be the special lady in his life that got away somehow. I hope they don't screw that up and end it as he episdoe ended. The girl who played Cassie was truly a looker and it was good to see the WB branching out into what we all see in everyday life-the interacial coupling that has become common and acceptable(finally!)"
"1860_10"	"I believe the reason this movie did not get the recognition it deserves is because of the many misconceptions of Darwin, pro and con. I would say the real man is depicted here without sterility. He is what he is. Although the movie is but a snapshot of the man the technique of storytelling expanded his life far beyond the years touched on in the movie. This is deep movie, a pondering of modern life and the way we think, and can provoke a study into the man whose thoughts (and other who used him) have certainly affected our lives. There are some movies that the historical context is so great that it is the primary job of the actors to stay out of the way. The history carried the day and the actors did their job. Good work to them, I say."
"11402_1"	"One of the movies i just DIDN'T want to see. I got it in the sneak-preview, but damn, the acting was very bad! At the end of the movie (i still am surprised i watched the whole movie..) i wondered why i watched the movie.<br /><br />Also here in the netherlands, the writer of this movie (it's filmed from a book of Giphart) thought it was very bad, and was disappointed that his movie came out like this. Next time he wants a role in choosing people for the cast."
