id	sentiment	review
"12409_7"	1	"Prison is not often brought up during conversations about the best eighties horror films, and there's a good reason for that because it's not one of the best...but as you delve past the classic films that the decade had to offer, this is certainly among the best of the lesser known/smaller films. The film does have some connection to blockbusters; for a start it's an early directorial effort for Renny Harlin; the capable director behind a number of action films including Die Hard 2, Cliffhanger and Deep Blue Sea; and secondly we have an early role for Lord of the Rings star Viggo Mortensen. The film is not exactly original but the plot line is interesting. We focus on a prison that has been reopened after a number of years. This was the prison where a man named Charles Forsyth was sent to the electric chair after being framed by the prison's governor. Naturally, the spirit of the dead man is not resting in peace; and when the old execution room is reopened, the spirit of the dead convict escapes for vengeance.<br /><br />The film is not exactly The Shawshank Redemption, but it does take care to build up its various characters and while the main point of the film is always the horror, the prison drama behind it all does make for an interesting base. This is a good job too because other than the basic premise, the film doesn't really have a 'plot' to go from and we solely rely on the interaction between the characters to keep things interesting. The horror featured in the film is at times grotesque but it's never over the top, which might actually be the reason why this film is seldom remembered, being released in a decade of excess. The murders themselves are rather good and imaginative, however, and provide some major highlights. As the film goes on, we start to delve more into the back-story of the vengeful convict's ghost and while it's fairly interesting, some things about it don't make sense and it drags the film down a little. Still, everything boils down to an exciting climax and overall I have to say that Prison is a film well worth tracking down."
"10452_10"	1	"I want Céline and Jessie go further in their relationship, I want to tell them that they were made for each other, that in a lot of moment in the film we want they to die for each other. Their story is what we ever wanted and probably most of us never reached. This is about love but not stupid things like in \"notting hills\" or those kind of movie. This is life and i did believe in them, i did believe they were falling... This was so clever and touching. I have just finished to view it a minute ago and i m still there... I want to go to Vienna. I want to see them as soon as possible again.<br /><br />I have to say i was now becoming misanthropist and felt like if love was just a fake, a concept, but with this movie i realized that maybe somewhere, somehow and some when, something could really happen.<br /><br />I'm french and didn't know very well July Delpy despite Kieslowski \"three colors : white\"... Now i have to see her other works because she looks like an angel and got a perfect acting.<br /><br />i saw \"before sunset\" (the sequel in Paris) a few days before i saw \"before sunrise\" and their is no matter. They are both masterpieces. proof that you don't need to impress the eyes with technology to get pure feelings. I'm sorry for my English which i m trying to best.<br /><br />Franck in France"
"12453_1"	0	"I had always been a big Lynda Carter-Wonder Woman fan so when the Sci-Fi Channel ran this movie,I had to see it.I was bitterly disappointed.This is a Wonder Woman movie in name only.She doesn't wear the right costume [she must have refused to or had ordered major changes] and the plot runs like a poor man's James Bond.There's none of the things that made the comic book heroine a success i.e. the superhuman strength or determined will.It's just one long bad dream.I don't even think Cathy is all that attractive anyway.I wouldn't waste your time on this."
"4413_1"	0	"Broad enough for you? Wait till you see this heavy handed<br /><br />adaption of a little collegiate one act. What is shocking and wild in<br /><br />college rarely holds up over time, and this is proof. To take on the<br /><br />Catholic Church with broadside humor just isn't shocking or<br /><br />interesting or funny, it's kind of boring. The performers are all<br /><br />game, giving all they've got, but it's basically a play that doesn't<br /><br />open up to film well. Not a lot of fun."
"9108_10"	1	"A true story about a true revolution, 25 of April ; a revolution against a repressive regime of 41 years, that was imposing a colonial war on it's military's, for maintaining an empire (Angola, Mozambique, Guine-Bissau, Cabo Verde, S. Tomé e Principe; the first and the last of the great colonial empire's of Europe) of 600 years, since it's beginning in the conquest of Ceuta in 1415; a revolution by the army for the people, and for a democratic Portugal; the most's surprising fact in this revolution is that it were no people killed in it (except those that died in the hand's of PIDE, the political police of the State, during a brutal gunfire against an unarmed crowd protesting in front of it's headquarters in the day of the revolution, in 25 of April 1974, has it show's on the film).And has all revolutions it has it's heroes, one them of was Captain Salgueiro Maia, a returned soldier from the war, whose convictions along with the rest of the army, was that they were fighting (since 1961) a hopeless war, and that sometimes a soldier has to disobey it's country."
"2988_7"	1	"The original with Barbara Stanwyk is saved only by Stanwyk's performance. The story and the other performances are too sickeningly sweet and the film itself is too dated to be really enjoyed today. Bette Midler's version is much more interesting. She is Stella Claire, an independent, free-spirited single woman who gets pregnant and refuses help from her boyfriend (Stephen Collins) or her friend (John Goodman in an underrated performance). She raises her daughter Jenny played so sweetly by Trini Alvarado and then comes to the conclusion that Jenny's father can do better for her and ultimately makes a life-altering decision. Through out the film, there are plenty of laughs, tears and memorable moments mostly between Midler and Alvarado. Marsha Mason co-stars as Jenny's would-be stepmother, who though wealthy turns out to be a very good influence on her. If you like Midler, Goodman or just good films with plenty of emotion you'll enjoy Bette Midler's version of STELLA."
"2708_7"	1	"After being sent to prison for no less then 10 nor more then 40 years for being busted with drugs and refusing to give up her accomplishes, Jackie (Erica Gavin of Russ Meyer's \"Vixen\" and \"Beyond the Valley of the Dolls\", in her last film role) has to get accustomed to life in the big 'doll' house, or at least try to, in this early film by Jonathan Demme. Due to it's tawdry nature and sheer watchability, I would also rank this as one of his best films, right below \"Silence of the Lambs\" and \"Stop Making Sense\", but so far above any of his other movies. This minor classic is just campy, sleazy, and fun enough to be an amazingly good guilty pleasure and thankfully never once goes overboard into all out parody of the Women In Prison genre. It ALMOST washed out the rancid bad taste of the ludicrously preachy \"Philidelphia\" from my mouth. However, the film is not without it's downfalls (the 'un'talent show is a HUGE chore to sit through and goes on far too long, Barbera Steele is sadly wasted, among other small things) But don't let those gripes stop you from watching an otherwise enjoyable movie.<br /><br />My Grade: B- <br /><br />DVD Extras: 5 minute Roger Corman interview; Cast & crew Bios; Original Trailer; and Trailers for \"Candy Stripe Nurses\" (with nudity), \"Big Bad Mama 2\", \"Big Doll House\" (with nudity), & \"Crazy Mama\" <br /><br />Eye Candy: Juanita Brown, Cheryl \"Rainbeaux\" Smith, Erica Gavin, Roberta Collins, Ella Reid, Lynda Gold, and some others all show skin"
"853_9"	1	"\"The Matador\" stars Pierce Brosnan as a burned out assassin. He's James Bond gone to seed, in too-tight, garish clothes, gold chains, and an ugly haircut. Our struggling assassin, Julian Noble, is in Mexico, trying to regain his nerve. Staying at the same hotel is a likable, down-on-his luck businessman Danny Wright (Greg Kinnear), also trying to regain his equilibrium. Danny is desperate to close a deal and return to his wife in Denver (Hope Davis) with good news.<br /><br />Noble and Wright unexpectedly become friends. Wright convinces Noble to reveal certain techniques, which he demonstrates at a bullfight. Noble is eventually targeted by his employers and shows up in Denver. <br /><br />Writer and director Richard Shepard did the Q&A after this delightful movie at the Austin Film Festival. Shepard was also down on his luck. After suffering the loss of his agent and rejection of recent scripts, he decided to write a story no one would buy and create a character no one would want to play. Then Pierce Brosnan called. Brosnan regains his equilibrium in this movie. (There is life after Bond!) He has a wonderful flair for self-deprecating comedy. Don't miss it. <br /><br />Stay for the closing credits to read what the filmmakers say about bullfighting. I look forward to more of Richard Shepard's projects."
"9834_3"	0	"One of the more 'literate' Lone Stars, with time spent on character development and interaction, dialog and acting business. The opening scene sets the stage (literally) for the personalities of the gambler, Kansas Charlie (Eddy Chandler), and his buddy, John Scott (John Wayne) the rodeo (say Roh-Day-oh) star, both of whom are slightly randy. The film follows their adventures, as they try to best each other in the pursuit of the Mexican Juanita, and later in their pursuit of perky Mary Kornman, who has the inevitable evil brother (though he'd been led astray by the real villain, and wants to repent). And oh, of course, they're being wrongly accused of two crimes and have to serve jail time before escaping and being exonerated at the end.<br /><br />The high point is Scott continually and deliberately ogling Mary's butt in her grocery store, and knocking away the ladder she's standing on so he can catch her and grab her as she falls. It all seems a little contemporary for a 30s western, but it sounds better than it actually is. <br /><br />Sadly, the exciting action elements we find in many other Lone Stars are sorely missing here. No Yakima Canutt. Cheap and bad uses of stock footage of riders falling off horses. No George Hayes. Tedious Stooge-like bi-play between Scott and Charlie, with Charlie swinging at Scott, Scott stomping on his foot and then punching him (repeated two more times!). The skilled Paul Fix is underused. Eddy Chandler himself, here in his big star turn, is not really believable as a randy side kick. The villain looks too old and fat. So does Chandler, who spent his later career in 300 more movies as an uncredited meatloaf. Mary Kornman, of the twenties \"Our Gang\" (see 'Mary, Queen of Tots' 1925) is cute in her scenes with John Wayne, but that's about it for this one. Seeds of a better western lie buried here.<br /><br />P.S. The ultra-short colorized version, which looks good, moves along so fast, it's over if you blink more than once. Thankfully though, the embarrassing scenes with Eddy Chandler have been cut."
"2161_4"	0	"Ira Levin's Broadway smash comes to the screen with hardly any meat on its bones, a mystery plot with just a few tricks and twists but nobody worth caring about. Frustrated writer Michael Caine plots to steal the work of a brilliant young man and pass it off as his own; his devious plan may include murdering the talented kid, which has Caine's flighty spouse up in arms. The first act in which everyone is introduced is excruciatingly dead, with Caine doing everything an actor can to keep the pacing up. Dyan Cannon is miscast as his wife (she's too smart and clever herself to be passed off as a ditz) and Christopher Reeve (in the middle portion of the film) seems extremely uncomfortable in the role of the better writer. These three characters, and Irene Worth's bothersome neighbor, are so undefined that what happens after the set-up barely even registers until well after the second act has begun. Sidney Lumet's direction is stagy and fuzzy, the set design unconvincing and poorly-lit, and the finale is a total disaster. The actors struggle to give the script some substance, but with such thin material all we see are their laborious efforts. *1/2 from ****"
"1168_4"	0	"I've seen most of Ryuhei Kitamura's work and I've come to the conclusion that he has a knack for action. Scenes are kinetic and fast often combining elements of martial arts, gun fights and samurai fights with camera work that effectively captures the on screen carnage. With \"Versus\" and \"Aragami\" Kitamura demonstrated that creativity and showed that he his more than capable of working with a low budget. So what happened in \"Alive\" ? To be more blunt, the answer would be - nothing. Nothing happened in \"Alive\" it was a two hours plus movie with little to no action and little to no characters and plot.<br /><br />Adapted from a comic book by Tsutomu Takahashi \"Alive\" is an examination of the life of one Tenshu Yashiro (played by Hideo Sasaki) a death row convict who survives his execution. He is then given a choice of either to repeat the execution or to subject himself in a bizarre series of experiments. He chooses the latter and soon after that is placed in a room along with a rapist and later with a girl infected with a strange parasite that in exchange for it's host's humanity grants supernatural powers. Naturaly at some point that parasite moves into Yashiro, the bad thing is that doesn't happen very soon. <br /><br />Similar to \"Aragami\", \"Alive\" sets it's first half in establishing the basic exposition. Characters are introduced, their motivations are set and their relations between each other are uncovered. The whole thing even takes place in just one set. The first major problem of that comparison is that while \"Aragami\" was just a 70 minute movie, \"Alive\" drags on for more than two hours thus making the first part over one hour long. That length could have been justified had the characters been made a bit more interesting but alas that is not the case. Dialogue is dry, monotonous, delivered without any sense of emotion or depth, characters themselves aren't much interesting. There were some small attempts at making \"Alive\" a bit more moral ambiguous but in the end it all came down to the classic : evil government people against, super-powered protagonist, whom yes you guessed it, saves the girl in the end. Like I previously said the entire film practically takes place at just one set, and after two hours that does get boring, even worse the set design itself wasn't even interesting to begin with, and doesn't do much to improve on other aspects of the film.<br /><br />Now, after that first part is over, one might think that Kitamura would at least make some entertaining action scenes to make up for the boring beginning. Sadly that is not the case. The two only fights are actually rehashes of similar fights from Hollywood movies, complete with bullet time effects and psychic powers. They're just not interesting or fun, Kitamura's creativity from \"Versus\" is gone, the small set even limits his often very impressive camera-work and it all boils down into generic and expectable fights, a shame really.<br /><br />Evidently \"Aragami\" was better on all accounts and \"Kitamura\" had learned something from \"Alive\". So it wasn't at least a total loss watching this movie. If only to understand the errors made, how to fix them and create a better more entertaining movie."
"10438_9"	1	"After a chance encounter on the train, a young couple spends a single night strolling the streets of Vienna, discussing life and love. The primary reason to see \"Before Sunrise,\" is to watch a young Julie Delpy deliver her lines. As \"Celine,\" this sexy, brainy, soulful brown-eyed blond is sort of a cross between Brigitte Bardot and Joni Mitchell as they were in their mid-twenties. Risking overstatement, Celine is practically the ideal woman, unusually beautiful and very feminine while being natural, unpretentious, introspective, and selflessly loving. We can easily forgive that she is a bit eccentric and talks a blue streak, for her sincere, intelligent remarks are occasionally penetrating. Further, her varied expressions are nothing short of captivating and she speaks English with a French accent that is very endearing. <br /><br />If there is a fly in the ointment of this good movie, it would have to be her unkempt and disheveled costar. Ethan Hawke as \"Jessie\" comes off like a vaguely appealing slob, sort of a Maynard G. Krebs of the nineties. Attempting to appear detached and nonchalant, he sort of drags himself through certain shots. His pants fit poorly, his tee shirt is coming untucked, his wavy dark hair (his most attractive feature) needs a good washing, and someone really should have showed him how to properly trim his youthful goatee. Nevertheless, he is supposed to represent an unwashed youth on a two-week train ride around Europe, so the look he has cultivated is probably pretty genuine. His oft-cynical observations and wry sense of humor seem to impress the unapologetically romantic Celine, although she is occasionally disturbed by the extent of his alienation. When he finally admits to her that he is utterly sick of himself and likes being near her because he feels like a different person in her presence, we know he is getting somewhere. <br /><br />After blowing their collective funds on a series of cafes, bars, and silly diversions, they agree that because they may never see one another again, they should make the most of it. Jesse bums a bottle of red wine off a sentimental bartender so that he and his newfound lady love may repair to a local park in the middle of the night to lie on the grass, looking up at the moon and the stars and watching the sun come up. <br /><br />Given his boundless luck in the romance department, it is especially irksome when Jessie, as the very definition of a naive jerk, foolishly allows this wonderful young lady to slip from his grasp. He contents himself with a half-baked plan, quickly devised at the railroad station when he bids her adieu, to reunite at the same spot in half a year. When the appointed time comes, you just know this beautiful and unusual girl will be involved with another, perhaps even married and pregnant. For whatever reason, she probably won't show, while Jesse, who ends up working at Target or (if he's lucky) the local library, will go back to Vienna, desperate to see her again, only to wind up alone.<br /><br />Despite what for me was a very discouraging conclusion, \"Before Sunrise\" is a beautiful movie. I highly recommend both it and the sequel, \"Before Sunset.\""
"11488_3"	0	"It's hard to imagine that anyone could find this short their favorite if they have seen most of their shorts, but I know that humor is VERY subjective. I have seen all of their sound shorts (by far the best of their stuff IMO) and I found this one of their weaker efforts.<br /><br />In the year this was made (1930) Stan and Babe made 15 shorts and one feature. They were extremely popular and their boss Hal Roach took full advantage by keeping them working constantly. In addition, this was a time of experimentation for the writers and Stan. I would say this was an experiment that really did not work. As someone else said, it does not play to their strengths. Too much dialog and plot.<br /><br />The best part of this one for me is the largely improvised sequence with Stan as Agnes the maid and the great Thelma Todd talking about \"girl\" stuff.<br /><br />If you really want to see the boys at their most creative and funny check out Blotto, or Brats From the same year.<br /><br />They made so many shorts in such a short time that I think they can be forgiven for turning out a few less then par shorts. They made something like 108 films altogether. Very few (except for the ones made at FOX) were outright failures but there are some. County Hospital, Me And My Pal, The Live Ghost, The Fixer Uppers come to mind as essentially weak ones. But other then those I find something wonderful in just about all their shorts. Quite a record in my book.<br /><br />If you have seen and enjoyed all their other shorts then by all means check this one out, but I would be willing to bet that this one was less then memorable to Stan and Babe."
"5244_7"	1	"\"The Ladies Man\" suffers a common problem among movies based on \"Saturday Night Live\" skits. And that is, a sketch that usually succeeds in five minutes will not do so well in ninety minutes. Although this movie does have its laughs, like Tim Meadows as Leon Phelps, a sex-maniac straight out of the '70s, and Will Ferrell as a wrestling-obsessed husband cuckolded by Leon. So this movie is funny enough, but it's no \"Wayne's World\"!"
"6356_8"	1	"I thought How The Grinch Stole Christmas was a pretty good movie.It wasn't horrible, nor was it great, but it was enjoyable to watch.I felt as if Jim Carrey got a little annoying at times.They made the Grinch seem like a special education person, when all he needed to be was evil and devious, but yet he turned out kind of retarded.I did think the scenery, when not inside the Grinch's cave, was beautiful, and there was a few parts where I laughed, but most of the time I thought it was just annoying.This movie could've been \"SO\" much better if they had changed the Grinch's personality, and they had included some more laugh scenes, because most of the humor wasn't funny.I liked How The Grinch Stole Christmas anyway, but it's not anything to get excited about seeing."
"11842_4"	0	"Kirsten Dunst is terribly overrated as an actress. You can tell always she's just \"acting\". I like Izzard though. Plot is awfully boring. The viewer has no real connections to the characters, never knowing who to really sympathize with, or even care about. Slow, dull movie, with some laughs, but few and not very funny anyway. Plot is not engaging or suspenseful in the least. You can see each plot turn coming a mile away. What is this movie supposed to be? Comedy? Drama? Who cares? You won't by the end of this film."
"4836_8"	1	"I have seen the film a few days back on a video tape and even though it was hard to swallow it at one take (because of its length and story), I liked it very much. I was impressed first, by the script and then, by the realization of this script. The film takes you on a ride, but that is not an easy, joyful ride; it goes through time and different political regimes and shows the influence of them to ordinary people's lives. What I loved was the inner logic the film followed; logic, which just like logic in life, was rather illogical and confusing at times but in the end, when I thought about it, all the events and twists made sense. It makes no sense though to try to re-tell the story as it spreads in more than 50 years of time. I also liked very much Nikita Mikhalkov's character Aleksei and the way he played it, as some critics would saw, with restless abandon. What I didn't like about it, was that I think he later played characters that remind me of Aleksei in films like \"Cruel Romance\" (Zhestokij romans, which I actually love) and to some extent in \"The Insulted and the Injured\" (\"Unizhennye i oskorblyonnye\"). \"Sibiriada\" shows, I think, what a great film-maker Andrei Konchalovski was before he went to Hollywood and made forgettable films like \"Tango and Cash\" and less forgettable like \"Runaway train\". I would prefer \"Kurochka Ryaba\" to them..."
"4359_10"	1	"One woman, by herself in a house for 45-minutes of screen time, doesn't sound like a formula to hold you on the edge-of-your-seat... but FUTURE SHOCK is truly as thrilling as they come! Writer / star Vivian Schilling takes on those little fears we all suppress, and enlarges them to terrifying proportions, so don't watch this film alone!"
"6155_4"	0	"A strange mix of traditional-80s, smartassy, Chevy Chase-type, \"every-ten-lines-you-get-a-funny-one\" farce and sickie black comedy. Mildly amusing in spots, but utterly tasteless. There is a skiing sequence that includes the fakest-looking back-projections since \"On Her Majesty's Secret Service\". (**)"
"3825_3"	0	"I saw this film over the weekend and while I was impressed as always with the beauty and polish of Church-produced films, I left disappointed that this one fell so short, failing to inform members and leaving investigators with many unanswered questions.<br /><br />The film is 70 minutes of vignettes from the life of Joseph Smith. It's not a true biopic because there's no real coherent narrative. Most of the episodes concern Joseph doing good deeds, playing baseball, running races and laughing with children, often in sloooow motion. What a great, just folks kind of guy that Joseph was, huh? Look at him out there beating rugs for his wife Emma. Well, howzbout the rugs of his 33 plural wives?? No mention whatsoever is made of polygamy. A glaring omission.<br /><br />And it is in such omissions where the film falters. It supplies too little information and leaves critical thinking audience members wondering WHY is Joseph getting tarred and feathered, WHY is he getting thrown in jail and WHY does that mob want to kill him? The film's climax is of course Joseph and Hyrum's trek to Carthage jail (riding past a veritable United Nations of faces looking out from Nauvoo's doorways). But no mention is ever made about WHY. Nothing about Smith suppressing the Nauvoo Expositor newspaper and ordering its press destroyed for its revealing the secret teaching of polygamy. The audience is left to wonder or to assume it's just more baseless persecution of the Church. No mention of Joseph being charged with treason for declaring martial law and calling out the Nauvoo militia.<br /><br />Of course I certainly did not expect this Church-produced film to present the Joseph of Richard Bushman's recent biography Rough Stone Rolling, but I was surprised and taken aback at just how little of substance was actually presented.<br /><br />And worse, what substance that was presented was often inaccurate. Two examples jumped out at me. First, the translation of the Book of Mormon. The film shows Joseph reading right off the golden plates in their two-ring binder, which plates in reality were hidden far from the site. It's well known that Joseph did his translating by burying his face in his hat, peering at the seer stone in there. The second inaccuracy occurs at Carthage jail, where the mob storms the cell. The History of the Church reports that Joseph had a six-shooter and even fired off a few rounds before jumping out the window and giving the Masonic signal of distress (as reported in Times & Seasons).<br /><br />Maybe showing the reality of the gunfight would have shattered the heart-tugging mood the filmmakers had created, but by omitting it they were unfaithful to history and failed to show Joseph as he really was: handy with a gun and able to defend himself. In fact, the impression the film gives is that Joseph was a nice guy, but also something of a milquetoast that everybody beat up, tossed in jail and eventually murdered in cold blood. He was far from that; Joseph was a disciplined and determined man who endured a lot of hardship and struggle to bring to fruition that in which he believed.<br /><br />See the film, but know going in that's it's cotton candy. Then get your meat and potatoes by reading a copy of Bushman's biography of Smith, Rough Stone Rolling <br /><br />PS: Church-produced films have no credits, but seasoned eyes can pick out a couple familiar faces. Rick Macy is excellent as Joseph Smith, Sr. and Bruce Newbold, beloved as Thomas in Finding Faith in Christ, here plays the cranky Methodist minister who failed to show Christian love to a young seeker after Truth."
"6346_2"	0	"This movie stinks! You will want back the two-plus hours it takes to get through it. Sliding Doors, w/ Gwyenth Paltrow and directed by Peter Howit, did what Melinda & Melinda tries to do much much MUCH better. That movie was clever, witty, and well-acted. I cared about what happened to both Gwyenths -- or rather the characters she played -- and the performances by supporting cast were fantastic.<br /><br />Where as Melinda & Melinda is tiresome, the dialogue is contrived and I could have cared less about any of these people -- least of all Melinda. One Melinda is so dysfunctional -- her first glass of wine is at 10 a.m. -- and so melodramatic she is laughable, and not in the comedic sense. The 2nd Melinda is fine, but forgettable.<br /><br />Woody Allen's previous ensemble movies worked because, I'm guessing, he spent time on the screenplay and the actors were talented. One piece of trivia for this movie is that he wrote this screenplay in two months: you can tell. And while Chloe Sevigny is talented -- those around her are not, not enough to be a whole presence. The movie ends up being Chloe Sevigny and a bunch of other people you know you've seen in other movies but can't quite remember which ones.<br /><br />Sad, very sad."
"3788_3"	0	"There is a lot to like here. The actors are first rate and the script provides good dialog best capturing the ambiance of a tightly knit, likable family. However, for that reason the film does not ring true. We see Leo, who apparently just learned of his HIV positive diagnosis, essentially react in a way that is not in tune to the supportive atmosphere for which he finds himself. As well, the film ends somewhat abruptly avoiding what Leo, his brother and the rest of this close family must have dealt with in light of their love for him. The young actor who plays Leo's brother, Marcel, is impressive as generally is the rest of the cast. Unfortunately, the scriptwriters could not decide onwhether they wanted an insightful dissertation on the effects of HIV on a functional, appealing family or what the devastation HIV is on the victim - so it only hints at both. While this film provides food for thought it leaves the viewer wanting much more than it delivers."
"3294_9"	1	"This film opened to poor showings in the first few weeks. Then Meena Kumari died and it just brought the crowds rolling in. Songs on All India Radio, especially Inhi LogoN ne were played so often that I was sick of them at the time, despite recognising their beauty! <br /><br />Yes, it did take all those years to make. This was because the marriage was a very unhappy one and Kamal Amrohi also had difficulty finding the money to make the film; looking at the sumptous sets and costumes, not surprising!! Not only does Meena Kumari age and fall ill but listen carefully to Lata's voice. Inhi logoN ne has her 50's younger voice while songs that were re-recorded like Chalo dildar chalo show clear development. I only wish someone would find the Ghulam Mohammad songs that weren't included in the film, because of changing fashions that called for fewer though slightly songs and publish them. Lata in a recent interview (2007) rated Ghulam Mohammad as one of the best composers she had ever worked with, apart from Madan Mohan (a great personal friend). Notice also that you hardly see the actors at all in the Chalo dildar songs, very unusual. There is only a brief shot of Raj Kumar from the middle distance and you only see the back of the supposed Meena Kumari. Kamal Amrohi made a virtue out of necessity and focused on the stars and moon. Any other film, this song would have had close-ups of both of them.<br /><br />As for this being the finest film ever, I would beg to differ. It means you have missed a lot of Indian cinema, in no particular order, films like Barsaat (old), Devdas (older versions), Bandini, Do Bigha Zameen, Garam Hava, Dastak, Guddi, Aan, Pyasa, Kagaz ke Phool, Sahib Bibi aur Ghulam, Kabuliwallah, Abhimaan, Guide, Sujatha, Bombay ka Babu, Daag, Parineeta (old), Umrao Jaan, etc. etc. And if you valued music more than story the list would simply grow with beautiful scores from Barsat Ki Raat to Naya Daur, Teesri Manzil, Mahal, Aag, Jugnu, Anand, Mera Naam Joker: the list is really endless!<br /><br />So enjoy Pakeezah but don't miss out on any of the above..."
"2051_8"	1	"Ah, McBain The character name is immortalized and forever ridiculed by \"The Simpsons\" but it will also always  to me personally, at least  remain the name and title of a tremendously entertaining and outrageously violent early 90's action flick; directed by the cool dude who brought us \"The Exterminator\" and starring two of the most ultimately badass B-movie heroes Christopher Walken and Michael Ironside (the latter with a cute little macho ponytail). I guess \"McBain\" will largely have to be labeled as a guilty pleasure, because there's no way I can convince anyone this is an intellectual motion picture. The film is unimaginably preposterous (most action heroes take on a small gangster posse  McBain takes on an entire country) and yet takes itself way too seriously. The script is a non-stop and incoherent spitfire of clichéd situations, nonsensical twists, compulsory sentimental interludes, grotesquely staged action sequences and utterly implausible character drawings. It's a totally delirious movie; I loved it. <br /><br />Vietnam POW McBain's life is saved by fellow soldier Roberto Santos on the very last day of the war. They each keep half a dollar note as a symbol that McBain is in Santos' debt. Eighteen years later, Santos is a spirited rebel leading the revolution against the corrupt president of his home country Columbia. Santos initial attempt to take over the power fails and he's publicly executed on El Presidente's balcony. His sister travels to New York with the dollar note and turns to McBain for financial assistance and manpower. McBain and his former Vietnam buddies, who all coincidentally happen to be fed up with the injustice in this world, charter themselves a miserable little plane and fly to Columbia to open a gigantic can of whoop-ass. <br /><br />Okay, let's not fool each other here. The fact you're reading a user- comment on \"McBain\" already indicates that you have some sort of interest for low-budget B-movie action. One of my fellow reviewers spent quite some time composing a list containing all the main stupidities and insensible moments of \"McBain\". This list is totally accurate and I can only concur with it. Heck, I could even add some more senseless sequences to that list (like the preposterous and needless heroic self- sacrifice of a soldier who doesn't even have any affinity with the goal of the mission and the rest of McBain's squad), but what's the point? You definitely know not to expect a 100% coherent and plausible masterpiece. We know from beforehand this will be a silly and exaggeratedly flamboyant movie, and it's maybe even the exact reason why we want to check it out! This is a terrifically outrageous and exciting movie about a bunch of former Vietnam buddies turning into mercenaries and declaring war against the corrupt Columbian president and the national drug cartel. Please don't expect another \"Apocalypse Now\". This particular motion picture relies on the ruff 'n tuff acting performances of the macho leads, a whole lot of explosions and gunfights and  last but not least  a fantastic soundtrack in which Joan Baez sings a cover of \"Brothers in Arms\"."
"9673_1"	0	"\"Plants are the most cunning and vicious of all life forms\", informs one dopey would-be victim in \"The Seedpeople\", a silly, flaccid remake of \"Invasion of the Bodysnatchers\", \"Day of the Triffids\", and about a thousand udder moovies. And why are seeds moore dangerous than plants, one might ask? Because, according to the same dolt, \"seeds can chase us\". Yes, I can remember one horrifying incident when the MooCow was just a calf, being chased all the way home from school by ravenous dandylion seed... Yeah, right. Unfortunately, the \"monsters\" in this seedy little turkey kind of look like shaggy little muppets, some of which roll around like evil tumbleweeds, others which sail about on strings. There's not even the tiniest inkling of terror or suspense to be found here. For reasons left unexplained, the seed monsters are knocked out by 50 volt ultra-violet lights, even though they can walk about in the daylight, which has about 1,000,000,000,000 times more uv energy. As you can see, not much thought was put into this cow flop. The MooCow says go weed yer garden instead of wasting your photosynthesis here. :=8P"
"1207_4"	0	"Kim Basinger stars as Della, a desperate housewife with a somewhat abusive husband, who gets into trouble while she's out at the local mall doing some last minute Christmas shopping. After placing a hastily scrawled hateful note on a piece of paper and sticking said paper in the windshield of a car that took up two parking spaces, she finds out the owners of the car are the Rainbow Coilition of villains comprising of a white guy, a Mexican, a Chinese guy & a black. They confront her about the note, cap a helpless security guard, and the chase is on. During the course of the film Della will go for hunted to hunter as she unleashes her inner Bronson.<br /><br />I found this to be a somewhat tense little thriller. The acting was good enough (except for a few scenes, the \"Why God why\" bit was cringe worthy in it's badness though) It comes undone a bit due to the sheer fact that the villains Della chases from/after are mind-numbingly stupid. If they hadn't had the intellect of any given \"Home Alone\" baddie, perhaps their eventual defeat would be something to savor instead of the meh reaction it evokes. The unbelievability factor I'm willing to overlook as both the director & one of the producers had part in bringing \"Shoot em up\" to the screen (a film which while throwing credibility out the window was immensely fun). This film while never attaining the heights of that film, was good in it's own rights.<br /><br />My Grade: C- <br /><br />Anchor Bay DVD Extras: Commentary with Writer/director Susan Montford and producer Don Murphy; a 25 and a half minute 'Making-of'; a trailer & two TV spots for this film; and trailer for Lower Learning"
"5362_8"	1	"THE RUNNING MAN, along with TOTAL RECALL, is my favorite Schwarzenegger movie. No, this isn't 2001, but it's not meant to be. And the acting and script here isn't even up to par with other Arnie movies like PREDATOR or THE TERMINATOR. But I submit that the IDEA behind this movie is one of the coolest ever to hit the big screen. A state-sponsored game show in which criminals convicted of serious crimes compete against \"heroic\" stalkers armed with all kinds of weapons (the runners are equipped with none) in order to satisfy the public's lust for sport and blood. The ultimate prize for a winning runner: freedom. Or so the rules claim.<br /><br />For a movie with such over-the-top gory death scenes and cheesy one-liners, it really does have a lot to say. Someone else has pointed out all the commentary on culture/government presented in this movie, so I won't go into it here. Suffice it to say that if you can look beyond the seemingly silly feel of the movie, you will enjoy it very much (especially if you're a big SF fan with a lot of imagination). Like I said, it's not trying to be a serious art film, but it IS surprisingly layered for a 80s shoot-em-up flick. The premise is borrowed from a Richard Bachman (aka Stephen King) short novel, but diverges fairly strongly from its source material, especially towards the end. (The book ends rather nihilistically; needless to say this movie doesn't.) I enjoyed both, but I like the movie better.<br /><br />My favorite line: \"Guess it's caused from steroids.\""
